id,loanAmnt,term,interestRate,installment,grade,subGrade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,issueDate,isDefault,purpose,postCode,regionCode,dti,delinquency_2years,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,earliesCreditLine,title,policyCode,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14
40175,20000.0,3,10.99,654.68,B,B4,38.0,8 years,0,61000.0,1,2015-04-01,0,0,191.0,5,30.11,0.0,670.0,674.0,16.0,0.0,0.0,24200.0,67.8,29.0,1,0,Aug-1982,0.0,1.0,0.0,4.0,8.0,8.0,4.0,7.0,8.0,13.0,19.0,8.0,16.0,0.0,0.0,0.0,0.0
415640,8000.0,3,11.47,263.7,B,B5,125795.0,1 year,0,160000.0,1,2016-06-01,0,2,134.0,8,12.01,2.0,690.0,694.0,16.0,0.0,0.0,29256.0,53.9,34.0,0,0,Feb-1999,5.0,1.0,0.0,7.0,7.0,7.0,10.0,15.0,13.0,12.0,20.0,7.0,16.0,0.0,0.0,0.0,2.0
376938,5750.0,3,17.27,205.78,C,C5,227349.0,3 years,1,35000.0,2,2013-01-01,1,0,355.0,18,23.79,0.0,685.0,689.0,10.0,0.0,0.0,8487.0,97.6,11.0,0,0,Jan-2007,235.0,1.0,0.0,4.0,8.0,8.0,4.0,4.0,2.0,8.0,9.0,8.0,10.0,0.0,0.0,0.0,0.0
177877,3200.0,3,7.97,100.24,A,A5,127988.0,2 years,1,30000.0,0,2017-10-01,0,9,136.0,8,1.2,0.0,790.0,794.0,6.0,0.0,0.0,953.0,3.5,17.0,0,0,Jun-2000,10.0,1.0,0.0,1.0,1.0,1.0,3.0,10.0,0.0,6.0,17.0,1.0,6.0,0.0,0.0,0.0,3.0
250258,3000.0,3,13.49,101.8,C,C2,18481.0,10+ years,2,69000.0,1,2016-12-01,0,0,38.0,21,10.9,0.0,670.0,674.0,4.0,0.0,0.0,5220.0,88.5,7.0,1,0,Jun-2008,0.0,1.0,1.0,3.0,3.0,3.0,3.0,5.0,1.0,3.0,5.0,3.0,4.0,0.0,0.0,0.0,2.0
353454,2000.0,3,17.99,72.3,D,D2,217343.0,10+ years,1,88000.0,0,2017-01-01,0,0,203.0,30,34.9,0.0,665.0,669.0,14.0,0.0,0.0,28899.0,94.8,29.0,1,0,Oct-1997,0.0,1.0,0.0,5.0,5.0,5.0,5.0,7.0,22.0,5.0,7.0,5.0,14.0,0.0,0.0,0.0,4.0
327,20000.0,3,12.29,667.06,C,C1,1929.0,9 years,0,80000.0,0,2015-10-01,0,0,604.0,9,10.82,1.0,665.0,669.0,11.0,0.0,0.0,19886.0,55.4,26.0,0,0,Sep-1999,0.0,1.0,0.0,3.0,8.0,8.0,3.0,5.0,6.0,10.0,15.0,9.0,11.0,0.0,0.0,0.0,2.0
573026,10000.0,3,16.99,356.48,D,D1,1525.0,2 years,2,65000.0,0,2017-03-01,0,0,522.0,34,11.12,0.0,705.0,709.0,14.0,2.0,0.0,5017.0,16.9,19.0,1,0,Jun-2012,0.0,1.0,0.0,6.0,7.0,7.0,9.0,12.0,2.0,13.0,17.0,7.0,14.0,0.0,0.0,0.0,6.0
282787,12000.0,3,9.75,385.8,B,B3,118.0,4 years,1,45000.0,1,2016-03-01,0,0,279.0,17,21.96,0.0,700.0,704.0,6.0,0.0,0.0,9048.0,55.5,6.0,0,0,Dec-2012,0.0,1.0,0.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,0.0,0.0,0.0,2.0
117117,8000.0,3,8.18,251.36,B,B1,92160.0,10+ years,0,72500.0,1,2015-03-01,0,4,223.0,12,20.74,1.0,675.0,679.0,11.0,0.0,0.0,9677.0,68.6,27.0,1,0,Jun-2002,4.0,1.0,1.0,3.0,8.0,8.0,3.0,5.0,11.0,8.0,14.0,8.0,11.0,0.0,0.0,0.0,3.0
381529,6650.0,3,23.28,258.4,F,F2,107944.0,5 years,1,45000.0,1,2013-04-01,0,5,505.0,10,26.96,0.0,670.0,674.0,6.0,0.0,0.0,6061.0,80.8,9.0,0,0,Sep-2008,6.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,6.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,3.0
320962,1000.0,3,10.42,32.47,B,B3,54.0,,2,11600.0,2,2017-05-01,1,2,166.0,8,8.39,0.0,760.0,764.0,10.0,0.0,0.0,1297.0,4.5,12.0,1,0,Aug-2008,5.0,1.0,0.0,1.0,2.0,2.0,3.0,3.0,1.0,9.0,11.0,2.0,10.0,0.0,0.0,0.0,4.0
794989,22000.0,5,26.24,661.82,E,E5,385.0,5 years,1,62400.0,2,2016-11-01,0,0,167.0,8,34.48,0.0,705.0,709.0,9.0,0.0,0.0,15000.0,56.8,22.0,1,0,Jul-2002,0.0,1.0,2.0,2.0,5.0,5.0,2.0,4.0,8.0,6.0,11.0,5.0,9.0,0.0,0.0,0.0,2.0
311727,28000.0,5,8.67,576.76,B,B1,647.0,3 years,0,175000.0,2,2015-01-01,0,4,466.0,36,21.26,0.0,745.0,749.0,20.0,0.0,0.0,777448.0,23.2,44.0,1,0,Jan-1991,4.0,1.0,0.0,9.0,11.0,11.0,13.0,26.0,6.0,17.0,35.0,11.0,20.0,0.0,0.0,0.0,3.0
586407,16000.0,3,6.24,488.5,A,A2,2043.0,1 year,1,45000.0,0,2015-06-01,0,5,225.0,18,9.71,0.0,700.0,704.0,6.0,0.0,0.0,3555.0,24.5,22.0,1,0,Mar-2005,6.0,1.0,0.0,2.0,3.0,3.0,4.0,6.0,14.0,5.0,8.0,3.0,6.0,0.0,0.0,0.0,0.0
207349,21725.0,5,23.83,622.85,F,F5,15890.0,10+ years,0,60000.0,2,2013-07-01,1,0,617.0,9,31.32,1.0,670.0,674.0,13.0,0.0,0.0,13577.0,46.7,32.0,1,0,Sep-2002,9190.0,1.0,1.0,1.0,5.0,5.0,2.0,9.0,13.0,10.0,18.0,5.0,13.0,0.0,0.0,0.0,4.0
503767,9250.0,3,7.89,289.4,A,A5,7052.0,< 1 year,1,75000.0,1,2016-03-01,0,4,286.0,16,4.32,0.0,715.0,719.0,9.0,0.0,0.0,108.0,0.4,18.0,0,0,Aug-2003,4.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0,8.0,15.0,1.0,9.0,0.0,0.0,0.0,3.0
402926,35000.0,5,17.27,874.93,D,D2,162695.0,8 years,1,275000.0,1,2016-02-01,1,8,111.0,8,12.93,2.0,680.0,684.0,18.0,0.0,0.0,14096.0,65.3,41.0,0,0,Jul-2003,9.0,1.0,4.0,8.0,10.0,10.0,10.0,20.0,12.0,15.0,26.0,10.0,18.0,0.0,0.0,0.0,3.0
71995,28000.0,5,16.24,684.49,C,C5,10031.0,7 years,0,100000.0,1,2014-02-01,0,0,5.0,4,23.56,0.0,710.0,714.0,10.0,1.0,1.0,17513.0,46.8,23.0,0,0,Apr-2001,0.0,1.0,0.0,5.0,6.0,6.0,5.0,8.0,4.0,7.0,15.0,6.0,10.0,0.0,0.0,0.0,2.0
795304,10000.0,5,14.49,235.24,C,C4,355639.0,10+ years,1,125000.0,0,2016-09-01,0,4,362.0,35,5.12,1.0,690.0,694.0,11.0,0.0,0.0,13953.0,93.0,23.0,0,0,Nov-1988,4.0,1.0,1.0,3.0,4.0,4.0,3.0,4.0,14.0,5.0,8.0,4.0,11.0,0.0,0.0,1.0,2.0
753143,6000.0,3,5.93,182.35,A,A1,13.0,1 year,1,85000.0,0,2015-02-01,0,4,17.0,13,3.53,0.0,765.0,769.0,7.0,0.0,0.0,11579.0,20.6,11.0,0,0,Oct-1999,4.0,1.0,0.0,2.0,2.0,2.0,7.0,9.0,1.0,7.0,10.0,2.0,7.0,0.0,0.0,0.0,1.0
316945,28000.0,3,7.34,868.92,A,A4,6545.0,10+ years,0,203129.0,1,2018-03-01,1,0,679.0,19,2.35,2.0,695.0,699.0,5.0,0.0,0.0,56049.0,39.1,12.0,0,0,Feb-2001,0.0,1.0,0.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0
8228,10000.0,3,13.99,341.73,C,C3,7437.0,10+ years,0,50000.0,1,2017-01-01,1,0,177.0,26,17.55,0.0,670.0,674.0,3.0,0.0,0.0,6062.0,75.8,7.0,1,0,Aug-1999,0.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,6.0,2.0,3.0,0.0,0.0,0.0,1.0
533148,14000.0,5,15.61,337.56,D,D1,78898.0,1 year,1,57800.0,1,2015-05-01,1,0,399.0,37,21.1,0.0,705.0,709.0,7.0,0.0,0.0,18182.0,82.3,11.0,0,0,Sep-1999,0.0,1.0,0.0,2.0,5.0,5.0,2.0,3.0,5.0,5.0,6.0,5.0,7.0,0.0,0.0,0.0,1.0
403597,16000.0,3,7.39,496.9,A,A4,2707.0,10+ years,2,68000.0,1,2016-02-01,0,0,441.0,9,8.98,0.0,685.0,689.0,12.0,0.0,0.0,15366.0,51.0,66.0,0,0,Oct-1993,2.0,1.0,0.0,4.0,8.0,8.0,5.0,15.0,23.0,12.0,34.0,8.0,12.0,0.0,0.0,0.0,0.0
521843,20000.0,3,10.99,654.68,B,B4,2820.0,3 years,2,160000.0,2,2016-10-01,0,0,62.0,13,19.74,0.0,670.0,674.0,7.0,1.0,0.0,140704.0,23.6,14.0,1,0,Mar-2004,0.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,8.0,2.0,5.0,2.0,7.0,0.0,0.0,0.0,2.0
372186,15000.0,5,18.55,385.41,D,D2,259662.0,8 years,0,42000.0,2,2013-11-01,1,0,407.0,10,26.0,0.0,660.0,664.0,7.0,0.0,0.0,8285.0,57.1,20.0,1,0,Jan-2004,2810.0,1.0,2.0,2.0,5.0,5.0,2.0,5.0,9.0,5.0,10.0,5.0,7.0,0.0,0.0,0.0,3.0
342695,10000.0,3,6.49,306.45,A,A2,47850.0,3 years,1,52000.0,0,2014-05-01,0,4,92.0,18,11.17,0.0,715.0,719.0,5.0,0.0,0.0,9268.0,71.3,15.0,1,0,Jun-2001,4.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,11.0,2.0,4.0,2.0,5.0,0.0,0.0,0.0,1.0
659174,10000.0,3,16.99,356.48,D,D1,8433.0,4 years,1,42000.0,1,2016-10-01,0,0,184.0,26,14.31,0.0,670.0,674.0,12.0,0.0,0.0,8927.0,69.2,13.0,0,0,Jun-2008,0.0,1.0,0.0,4.0,7.0,7.0,4.0,5.0,3.0,9.0,10.0,7.0,12.0,0.0,0.0,0.0,5.0
204459,20000.0,3,10.64,651.37,B,B2,270950.0,10+ years,0,70000.0,2,2013-09-01,0,4,49.0,12,17.66,0.0,730.0,734.0,14.0,0.0,0.0,19297.0,67.9,27.0,1,0,Apr-1992,4.0,1.0,0.0,3.0,8.0,8.0,3.0,5.0,7.0,10.0,18.0,8.0,14.0,0.0,0.0,0.0,0.0
86263,8000.0,3,13.67,272.15,C,C3,6918.0,3 years,1,27000.0,2,2016-05-01,0,4,260.0,21,32.71,0.0,690.0,694.0,10.0,0.0,0.0,7445.0,33.0,13.0,0,0,Jun-2007,2.0,1.0,0.0,3.0,9.0,9.0,5.0,5.0,2.0,9.0,11.0,8.0,10.0,,0.0,0.0,3.0
417842,8000.0,3,11.44,263.58,B,B4,371511.0,6 years,2,45000.0,0,2016-12-01,1,5,84.0,19,25.73,0.0,680.0,684.0,14.0,1.0,1.0,5658.0,18.3,21.0,0,0,Feb-2003,6.0,1.0,0.0,4.0,7.0,7.0,6.0,7.0,6.0,11.0,15.0,7.0,14.0,0.0,0.0,0.0,0.0
364891,3500.0,3,15.21,121.69,D,D2,239442.0,4 years,1,48000.0,0,2010-07-01,0,0,680.0,16,0.93,0.0,670.0,674.0,3.0,0.0,0.0,949.0,73.0,9.0,1,0,Jan-1996,268.0,1.0,,,,,,,,,,,,,,,
704565,20000.0,5,19.19,520.91,E,E3,39450.0,2 years,1,44000.0,0,2015-10-01,1,3,182.0,8,15.08,0.0,695.0,699.0,11.0,0.0,0.0,4974.0,34.3,21.0,0,0,Apr-2008,3.0,1.0,4.0,3.0,8.0,8.0,4.0,9.0,3.0,10.0,17.0,8.0,11.0,0.0,0.0,0.0,4.0
496476,20500.0,5,16.29,501.69,D,D1,152065.0,1 year,0,41000.0,1,2016-03-01,1,2,151.0,4,21.28,0.0,715.0,719.0,9.0,1.0,0.0,4517.0,10.3,20.0,0,0,Oct-2003,5.0,1.0,3.0,1.0,2.0,2.0,4.0,5.0,12.0,6.0,7.0,2.0,9.0,0.0,0.0,0.0,5.0
734351,8000.0,3,12.29,266.83,C,C1,154.0,1 year,2,110000.0,1,2015-03-01,1,0,33.0,22,31.53,2.0,685.0,689.0,17.0,0.0,0.0,29140.0,96.2,33.0,0,0,Sep-2000,0.0,1.0,0.0,7.0,7.0,7.0,7.0,9.0,18.0,7.0,14.0,7.0,17.0,0.0,0.0,0.0,0.0
246486,22750.0,5,21.49,621.76,E,E3,268132.0,5 years,0,50900.0,2,2013-01-01,0,0,138.0,0,13.49,0.0,660.0,664.0,7.0,0.0,0.0,22097.0,90.6,16.0,1,0,Nov-2001,38.0,1.0,0.0,4.0,6.0,6.0,4.0,8.0,5.0,7.0,11.0,6.0,7.0,0.0,0.0,0.0,0.0
266693,7500.0,3,7.89,234.65,A,A5,132.0,10+ years,0,33000.0,0,2015-09-01,0,0,675.0,42,24.62,0.0,735.0,739.0,7.0,1.0,1.0,6136.0,19.0,22.0,0,0,Aug-1988,0.0,1.0,0.0,3.0,3.0,3.0,3.0,6.0,7.0,3.0,9.0,3.0,7.0,0.0,0.0,0.0,4.0
662099,17975.0,3,16.99,640.77,D,D1,10571.0,8 years,1,45000.0,0,2014-01-01,0,5,389.0,8,23.87,0.0,695.0,699.0,18.0,0.0,0.0,16473.0,57.8,33.0,1,0,Aug-1999,6.0,1.0,1.0,5.0,10.0,10.0,6.0,11.0,4.0,17.0,29.0,10.0,18.0,0.0,0.0,0.0,3.0
535618,13750.0,5,29.49,440.57,F,F2,255471.0,2 years,1,33280.0,2,2017-01-01,0,4,103.0,36,24.81,0.0,705.0,709.0,10.0,0.0,0.0,8890.0,42.7,14.0,1,0,Aug-2011,4.0,1.0,0.0,3.0,4.0,4.0,6.0,7.0,4.0,7.0,9.0,4.0,10.0,0.0,0.0,0.0,1.0
42989,10000.0,3,6.97,308.64,A,A3,4088.0,10+ years,2,65000.0,0,2016-06-01,0,0,353.0,30,9.54,0.0,735.0,739.0,10.0,0.0,0.0,10488.0,22.8,16.0,0,0,Apr-2006,0.0,1.0,0.0,5.0,6.0,6.0,7.0,9.0,2.0,8.0,12.0,6.0,10.0,0.0,0.0,0.0,5.0
581742,12000.0,3,11.53,395.89,B,B5,6091.0,< 1 year,1,41000.0,1,2015-05-01,0,0,240.0,21,11.15,0.0,675.0,679.0,7.0,1.0,0.0,12838.0,46.3,13.0,0,0,Sep-1990,0.0,1.0,0.0,4.0,6.0,6.0,5.0,5.0,5.0,7.0,8.0,6.0,7.0,0.0,0.0,0.0,0.0
478844,9600.0,3,6.49,294.19,A,A2,171040.0,5 years,0,99000.0,0,2014-12-01,0,4,19.0,14,15.47,0.0,715.0,719.0,5.0,0.0,0.0,6373.0,85.0,24.0,1,0,Feb-1998,4.0,1.0,1.0,0.0,2.0,2.0,0.0,4.0,13.0,2.0,6.0,2.0,5.0,0.0,0.0,0.0,1.0
329374,16000.0,3,7.24,495.8,A,A3,3470.0,9 years,0,150000.0,0,2017-01-01,0,0,2.0,2,8.38,0.0,715.0,719.0,14.0,0.0,0.0,14908.0,38.8,25.0,1,0,Oct-1977,0.0,1.0,3.0,1.0,5.0,5.0,3.0,7.0,8.0,11.0,16.0,5.0,14.0,0.0,0.0,0.0,3.0
23852,21000.0,3,12.99,707.48,C,C2,22787.0,10+ years,1,50000.0,2,2016-02-01,0,0,173.0,32,24.84,1.0,690.0,694.0,15.0,0.0,0.0,10284.0,53.6,39.0,1,0,Oct-1999,0.0,1.0,0.0,3.0,6.0,6.0,6.0,7.0,23.0,12.0,14.0,6.0,15.0,0.0,0.0,0.0,3.0
721718,12000.0,3,11.22,394.12,B,B5,656.0,3 years,0,70000.0,1,2015-12-01,0,0,670.0,43,14.06,0.0,670.0,674.0,8.0,3.0,1.0,6663.0,57.9,20.0,0,0,Jan-1995,0.0,1.0,0.0,3.0,6.0,6.0,3.0,7.0,9.0,6.0,10.0,6.0,8.0,0.0,0.0,0.0,2.0
370681,8000.0,3,15.31,278.54,C,C5,135366.0,5 years,0,71000.0,1,2016-04-01,0,0,335.0,8,6.73,1.0,680.0,684.0,12.0,0.0,0.0,7694.0,63.6,16.0,1,0,Jan-2008,0.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,9.0,5.0,6.0,2.0,12.0,0.0,0.0,0.0,4.0
510216,30000.0,3,7.39,931.68,A,A4,131337.0,10+ years,2,120000.0,1,2016-05-01,0,0,167.0,8,11.25,0.0,730.0,734.0,16.0,0.0,0.0,47230.0,22.7,32.0,0,0,Mar-2002,0.0,1.0,3.0,2.0,6.0,6.0,6.0,8.0,5.0,13.0,24.0,6.0,14.0,0.0,0.0,0.0,1.0
542081,37125.0,3,7.49,1154.65,A,A4,33820.0,1 year,1,140000.0,1,2017-02-01,0,0,51.0,13,8.22,0.0,745.0,749.0,9.0,0.0,0.0,11822.0,23.3,20.0,0,0,Sep-1999,0.0,1.0,0.0,5.0,5.0,5.0,6.0,10.0,4.0,8.0,16.0,5.0,9.0,0.0,0.0,0.0,1.0
111289,7500.0,3,14.03,256.45,C,C2,216158.0,2 years,2,38000.0,1,2018-06-01,0,0,352.0,11,11.31,0.0,680.0,684.0,7.0,0.0,0.0,96.0,1.0,9.0,0,0,Sep-2013,0.0,1.0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,7.0,0.0,0.0,0.0,3.0
427280,11875.0,3,19.52,438.42,D,D4,54.0,,0,35000.0,2,2013-10-01,0,0,517.0,14,12.1,0.0,665.0,669.0,14.0,0.0,0.0,10336.0,77.1,20.0,1,0,May-2004,30513.0,1.0,1.0,5.0,9.0,9.0,7.0,7.0,3.0,13.0,15.0,9.0,14.0,0.0,0.0,0.0,3.0
627823,4000.0,3,11.53,131.97,B,B5,86375.0,2 years,0,30000.0,0,2015-04-01,0,5,67.0,19,17.64,0.0,670.0,674.0,7.0,1.0,0.0,2628.0,46.9,16.0,0,0,Feb-1996,6.0,1.0,2.0,1.0,4.0,4.0,1.0,3.0,5.0,5.0,10.0,4.0,7.0,0.0,0.0,0.0,2.0
55776,25000.0,3,8.9,793.84,A,A5,351227.0,1 year,1,53000.0,2,2012-01-01,0,0,86.0,35,20.67,0.0,745.0,749.0,11.0,0.0,0.0,22350.0,39.0,26.0,1,0,Nov-1998,38.0,1.0,,,,,,,,,,,,,,,
158658,6500.0,3,12.49,217.42,B,B4,1061.0,8 years,1,35000.0,0,2014-04-01,1,4,503.0,8,4.7,0.0,675.0,679.0,3.0,0.0,0.0,5069.0,73.5,6.0,1,0,Dec-2008,4.0,1.0,0.0,2.0,3.0,3.0,2.0,4.0,0.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0
789754,6000.0,3,9.75,192.9,B,B3,125569.0,2 years,1,45000.0,1,2016-06-01,0,4,499.0,13,18.51,0.0,735.0,739.0,8.0,0.0,0.0,9075.0,29.9,14.0,0,0,Jan-2007,4.0,1.0,0.0,2.0,5.0,5.0,3.0,4.0,1.0,7.0,13.0,5.0,8.0,0.0,0.0,0.0,2.0
66103,6000.0,3,13.99,205.04,C,C4,5464.0,< 1 year,0,45000.0,1,2015-09-01,0,9,824.0,1,11.97,1.0,705.0,709.0,12.0,0.0,0.0,1272.0,27.1,23.0,0,0,Apr-2004,10.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,9.0,5.0,11.0,1.0,12.0,0.0,0.0,1.0,2.0
197972,30400.0,5,17.97,771.47,D,D4,11322.0,4 years,0,108500.0,2,2016-01-01,0,0,149.0,22,19.43,0.0,680.0,684.0,13.0,1.0,1.0,11178.0,49.0,29.0,0,0,Nov-2000,0.0,1.0,0.0,5.0,9.0,9.0,5.0,5.0,15.0,9.0,12.0,4.0,13.0,,0.0,0.0,4.0
134701,7000.0,3,6.97,216.05,A,A3,45838.0,2 years,1,70000.0,0,2016-06-01,0,3,119.0,0,28.29,1.0,730.0,734.0,21.0,0.0,0.0,4398.0,7.0,38.0,0,0,Aug-2007,3.0,1.0,0.0,2.0,3.0,3.0,9.0,13.0,12.0,17.0,26.0,3.0,21.0,0.0,0.0,0.0,4.0
657849,5700.0,3,13.33,192.97,C,C3,1334.0,3 years,1,40000.0,1,2015-07-01,0,0,342.0,21,32.79,0.0,710.0,714.0,25.0,0.0,0.0,2996.0,30.6,38.0,1,0,Oct-2005,0.0,1.0,0.0,2.0,3.0,3.0,2.0,3.0,34.0,3.0,4.0,3.0,25.0,0.0,0.0,0.0,2.0
381285,20000.0,5,11.47,439.56,B,B5,161713.0,4 years,2,67000.0,1,2016-02-01,0,4,232.0,13,29.72,1.0,795.0,799.0,17.0,0.0,0.0,11273.0,14.7,33.0,0,0,Mar-1983,4.0,1.0,0.0,5.0,8.0,8.0,8.0,13.0,8.0,13.0,22.0,8.0,17.0,0.0,0.0,1.0,1.0
208627,2400.0,3,11.99,79.71,B,B5,29489.0,1 year,1,41000.0,2,2017-07-01,0,5,405.0,2,26.02,0.0,710.0,714.0,9.0,0.0,0.0,2739.0,39.1,20.0,0,0,Feb-2010,6.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,18.0,2.0,2.0,2.0,9.0,0.0,0.0,0.0,3.0
237453,18000.0,5,12.29,403.05,C,C1,307.0,10+ years,0,54000.0,1,2015-03-01,1,0,830.0,27,14.82,0.0,690.0,694.0,8.0,0.0,0.0,7703.0,50.7,30.0,0,0,Oct-1998,0.0,1.0,0.0,2.0,3.0,3.0,2.0,6.0,17.0,4.0,8.0,3.0,8.0,0.0,0.0,0.0,1.0
588349,12000.0,5,15.61,289.34,C,C3,840.0,7 years,0,55665.0,2,2013-11-01,0,0,88.0,32,19.9,0.0,710.0,714.0,8.0,0.0,0.0,3089.0,42.3,16.0,1,0,Sep-2007,0.0,1.0,0.0,2.0,3.0,3.0,3.0,3.0,8.0,4.0,5.0,3.0,8.0,0.0,0.0,0.0,4.0
577724,10000.0,3,5.32,301.15,A,A1,695.0,3 years,0,205000.0,1,2017-01-01,0,5,390.0,13,10.41,0.0,755.0,759.0,9.0,0.0,0.0,3098.0,11.9,34.0,0,0,Jul-1990,6.0,1.0,0.0,2.0,3.0,3.0,2.0,7.0,14.0,4.0,14.0,3.0,9.0,0.0,0.0,0.0,1.0
780791,24000.0,5,15.99,583.51,D,D2,1.0,10+ years,0,165000.0,2,2015-01-01,1,0,103.0,36,3.99,0.0,660.0,664.0,6.0,0.0,0.0,27145.0,82.8,17.0,0,0,Sep-1994,0.0,1.0,1.0,3.0,3.0,3.0,5.0,7.0,6.0,5.0,9.0,3.0,6.0,0.0,0.0,0.0,2.0
564387,3775.0,3,10.99,123.58,B,B3,807.0,5 years,0,32000.0,0,2014-08-01,0,0,179.0,2,23.52,0.0,765.0,769.0,12.0,0.0,0.0,1689.0,5.3,25.0,1,0,Apr-2005,0.0,1.0,0.0,1.0,1.0,1.0,5.0,7.0,14.0,7.0,10.0,1.0,12.0,0.0,0.0,0.0,0.0
701962,15000.0,5,11.22,327.79,B,B5,12267.0,10+ years,0,110000.0,0,2015-12-01,1,4,162.0,2,16.02,0.0,705.0,709.0,18.0,0.0,0.0,25706.0,69.1,37.0,0,0,Sep-2001,4.0,1.0,0.0,9.0,14.0,14.0,10.0,15.0,7.0,15.0,27.0,14.0,18.0,0.0,0.0,0.0,0.0
648436,32000.0,3,7.39,993.79,A,A4,2778.0,10+ years,0,95000.0,1,2016-03-01,0,0,512.0,21,20.14,0.0,715.0,719.0,9.0,0.0,0.0,7366.0,30.2,26.0,0,0,Feb-2000,0.0,1.0,0.0,3.0,5.0,5.0,3.0,11.0,11.0,5.0,13.0,5.0,9.0,0.0,0.0,0.0,3.0
52666,6800.0,3,6.92,209.72,A,A3,233184.0,9 years,0,50000.0,0,2011-03-01,0,0,468.0,0,9.37,0.0,745.0,749.0,15.0,0.0,0.0,55201.0,26.7,63.0,1,0,Aug-1997,9187.0,1.0,,,,,,,,,,,,,,,
572892,5400.0,3,28.14,223.78,G,G2,14032.0,4 years,1,51064.0,2,2016-03-01,0,3,138.0,0,13.49,4.0,665.0,669.0,15.0,0.0,0.0,1118.0,33.9,22.0,1,0,Mar-2000,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,18.0,4.0,4.0,3.0,15.0,0.0,0.0,3.0,2.0
739374,6125.0,3,16.29,216.22,D,D1,199.0,4 years,0,135000.0,2,2016-02-01,0,2,414.0,0,13.73,1.0,720.0,724.0,11.0,0.0,0.0,3138.0,26.0,20.0,1,0,Jun-2004,5.0,1.0,0.0,4.0,6.0,6.0,4.0,4.0,9.0,6.0,8.0,5.0,11.0,,0.0,0.0,6.0
554312,24000.0,5,13.67,554.35,B,B5,234845.0,10+ years,1,125000.0,2,2012-05-01,0,0,277.0,8,15.23,0.0,725.0,729.0,10.0,0.0,0.0,30887.0,80.0,23.0,1,0,Feb-1992,70.0,1.0,,,,,,,,,,,,,,,
70537,13000.0,3,13.67,442.23,B,B5,939.0,10+ years,1,62000.0,1,2013-11-01,1,0,0.0,0,5.95,0.0,685.0,689.0,6.0,0.0,0.0,11137.0,92.0,7.0,0,0,Dec-2006,0.0,1.0,0.0,4.0,6.0,6.0,4.0,4.0,1.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0
362415,13000.0,3,15.61,454.55,C,C4,16390.0,10+ years,1,52000.0,2,2013-12-01,0,0,597.0,11,17.06,1.0,695.0,699.0,15.0,1.0,0.0,8139.0,33.9,33.0,0,0,Nov-1989,22635.0,1.0,3.0,7.0,8.0,8.0,8.0,18.0,7.0,12.0,26.0,8.0,15.0,0.0,0.0,0.0,4.0
288638,6400.0,3,14.99,221.83,C,C5,104503.0,1 year,1,43600.0,1,2015-01-01,0,0,549.0,8,34.77,1.0,660.0,664.0,16.0,0.0,0.0,15991.0,53.1,37.0,1,0,Oct-1997,0.0,1.0,0.0,5.0,6.0,6.0,5.0,12.0,12.0,9.0,25.0,6.0,16.0,0.0,0.0,0.0,4.0
102007,15000.0,5,21.99,414.2,F,F1,72984.0,6 years,1,45000.0,1,2015-06-01,1,5,755.0,14,28.69,0.0,680.0,684.0,8.0,0.0,0.0,9390.0,64.3,10.0,1,0,Oct-2009,6.0,1.0,0.0,1.0,6.0,6.0,1.0,1.0,2.0,6.0,8.0,6.0,8.0,0.0,0.0,0.0,1.0
740421,6700.0,3,12.05,222.7,C,C1,38.0,10+ years,1,51000.0,2,2015-11-01,0,0,248.0,11,8.12,0.0,675.0,679.0,5.0,1.0,1.0,10398.0,68.9,11.0,0,0,Jun-1998,0.0,1.0,0.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,7.0,4.0,5.0,0.0,0.0,0.0,2.0
577849,10000.0,5,20.75,269.13,E,E2,5366.0,10+ years,1,35000.0,1,2016-04-01,1,0,505.0,10,23.47,0.0,660.0,664.0,19.0,0.0,0.0,20339.0,77.9,21.0,0,0,Feb-2010,0.0,1.0,0.0,14.0,18.0,18.0,14.0,14.0,1.0,18.0,19.0,18.0,19.0,0.0,0.0,0.0,5.0
